,Ticker,Tipo,Nome,DataCompra,ValorAreaBrutaLocavel,Estado,Cidade,Endereco,GoogleMapsLink,PercentualPartic,PecentualVacancia,PercentualInadimplencia90Dias,PercentualFii,Latitude,Longitude
14,GGRC11,Galpão,TODIMO,,52187.33,MT,Cuiabá,"Rodovia Palmiro Paes de Barros, 290",https://www.google.com/maps/uv?hl=pt-BR&pb=!1s0x939dafbe74931229%3A0x8fa12fe5039c42c9!3m1!7e115!4s%2Fmaps%2Fplace%2FTodimo%2BCentro%2Bde%2BDistribui%25C3%25A7%25C3%25A3o%2BCuiab%25C3%25A1%2B-%2BMT%2C%2B78095-700%2F%40-15.6378731%2C-56.0485227%2C3a%2C75y%2C312.64h%2C90t%2Fdata%3D*213m4*211e1*213m2*211smjM9vpov6JUqF5Y2xpLstA*212e0*214m2*213m1*211s0x939dafbe74931229%3A0x8fa12fe5039c42c9%3Fsa%3DX!5sTodimo%20Centro%20de%20Distribui%C3%A7%C3%A3o%20Cuiab%C3%A1%20-%20MT%2C%2078095-700%20-%20Pesquisa%20Google!15sCAQ&imagekey=!1e2!2smjM9vpov6JUqF5Y2xpLstA&sa=X&ved=2ahUKEwjGuOX-iNTmAhXvH7kGHfIFAAgQpx8wEHoECAsQCw,0.0,0.0,0.0,6.18,-15.6371653,-56.0492134
15,GGRC11,Galpão,UBERLÂNDIA,01-09-2021T21:00:00,204537.0,MG,Uberlândia,"Avenida CTR Empresarial, KM 1.480 BR 497","https://www.google.com/maps/@-18.9152822,-48.3413151,3a,39.4y,257.58h,93.57t/data=!3m7!1e1!3m5!1s5IwCaHH5wfiWa0o4MukN5A!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D5IwCaHH5wfiWa0o4MukN5A%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D220.61569%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192",21.34,0.0,0.0,11.43,-18.9152822,-48.3413151
0,GSFI11,Shopping Tematico,Outlet Premium Brasília,,16162.0,GO,Alexânia,"360, BR-060","https://www.google.com/maps/place/Outlet+Premium+Bras%C3%ADlia/@-16.120671,-48.398733,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipM0IZyaA5P-I0c5pdFl_s-L-DwMEzwFv-3z9Yhs!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipM0IZyaA5P-I0c5pdFl_s-L-DwMEzwFv-3z9Yhs%3Dw190-h86-k-no!7i4032!8i1816!4m5!3m4!1s0x93595fd7e742472b:0x81022cd5e0e37d63!8m2!3d-16.1210288!4d-48.3985501",0.0,7.7,0.0,0.0,-16.120671,-48.398733
1,GSFI11,Outros,Outlet Premium Grande SP,10-04-2022T21:00:00,8134.0,SP,Itaquaquecetuba,"Rodovia Ayrton Senna, KM 45","https://www.google.com/maps/place/Outlet+Premium+Grande+S%C3%A3o+Paulo/@-23.4331189,-46.2725033,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipOd35bl6NXJmUOXojSw_D11C3VDHVQ07adAZ7kt!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOd35bl6NXJmUOXojSw_D11C3VDHVQ07adAZ7kt%3Dw152-h86-k-no!7i3840!8i2160!4m13!1m6!3m5!1s0x94ce7dc2c4fa1abf:0xa4a7cc4234e79aa8!2sAramis+Outlet+Premium+Grande+SP!8m2!3d-23.4340082!4d-46.2723484!3m5!1s0x94ce7f47ddc872e7:0xe011e6a1f41504a8!8m2!3d-23.4331189!4d-46.2725033!15sChtSb2RvdmlhIEF5cnRvbiBTZW5uYSwgS00gNDVaHCIacm9kb3ZpYSBheXJ0b24gc2VubmEga20gNDWSAQtvdXRsZXRfbWFsbJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSaGVuVjZjelZuUlJBQg",49.0,4.8,3.2,0.0,-23.4331189,-46.2725033
2,GSFI11,Shopping Tematico,Outlet Premium Rio de Janeiro,,20906.0,RJ,Duque de Caxias,"Rod. Washington Luíz, KM 109","https://www.google.com/maps/place/Outlet+Premium+Rio+de+Janeiro/@-22.6763925,-43.2884949,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipPvtTHEPJEC73lhb0D9LlN_pZAcr5Q0hTfNQY7U!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPvtTHEPJEC73lhb0D9LlN_pZAcr5Q0hTfNQY7U%3Dw86-h152-k-no!7i2250!8i4000!4m5!3m4!1s0x9973b436d9cf3d:0x7c276cc9138482df!8m2!3d-22.6763925!4d-43.2884949",0.0,14.1,0.0,0.0,-22.6763925,-43.2884949
3,GSFI11,Shopping Tematico,Outlet Premium Salvador,,14964.0,BA,Camaçari,"Estrada do Côco, Km 12,5","https://www.google.com/maps/place/Outlet+Premium+Salvador/@-12.8252325,-38.2674613,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipOwDb83x225yWrlRr-xm8tTyznMLzYIj2Oinm-x!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOwDb83x225yWrlRr-xm8tTyznMLzYIj2Oinm-x%3Dw114-h86-k-no!7i4640!8i3472!4m5!3m4!1s0x7163f70994395e1:0x34ccbc8202f6dd6a!8m2!3d-12.8250571!4d-38.2675412",0.0,13.3,1.2,0.0,-12.8252325,-38.2674613
4,GSFI11,Shopping Tradicional,Outlet Premium São Paulo,,17716.0,SP,Itupeva,,,0.0,4.1,0.0,0.0,-23.1558391,-47.0565397
5,GSFI11,Shopping Tradicional,Parque Shopping Barueri,,37420.0,SP,Barueri,,,0.0,8.4,1.7,0.0,-23.5035117,-46.8785468
6,GSFI11,Shopping Tradicional,Parque Shopping Sulacap,,29022.0,RJ,Rio de Janeiro,"Av. Marechal Fontenele, 3545","https://www.google.com/maps/place/Parque+Shopping+Sulacap/@-22.8862044,-43.4024714,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipOyLjB-eC8a-XvTgiL_-7a4CpuTX7BGbAPBJxy8!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOyLjB-eC8a-XvTgiL_-7a4CpuTX7BGbAPBJxy8%3Dw114-h86-k-no!7i4128!8i3096!4m5!3m4!1s0x0:0x57801002a5220ab!8m2!3d-22.8862099!4d-43.4024093",0.0,12.9,14.2,0.0,-22.8862044,-43.4024714
7,GSFI11,Shopping Tradicional,Shopping Bonsucesso,,25273.0,SP,Guarulhos,"Avenida Juscelino Kubitschek de Oliveira, 5308","https://www.google.com.br/maps/@-23.432421,-46.404953,3a,65.3y,139.08h,105.08t/data=!3m4!1e1!3m2!1sSxGRsoSfyjYz3rsL8Xdbag!2e0?hl=pt-BR",0.0,11.7,0.5,0.0,-23.432421,-46.404953
8,GSFI11,Shopping Tradicional,Unimart Shopping Campinas,,15878.0,SP,Campinas,"Av. Império do Sol Nascente, 350","https://www.google.com/maps/place/Unimart+Shopping+Campinas/@-22.9086008,-47.0944421,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipNpt5xvsxWs5eBxNHDJ6Rawx5F4_bS8aomzsRpP!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipNpt5xvsxWs5eBxNHDJ6Rawx5F4_bS8aomzsRpP%3Dw114-h86-k-no!7i4032!8i3024!4m9!1m2!2m1!1sUnimart+Shopping+Campinas+Av.+Imp%C3%A9rio+do+Sol+Nascente,+350+-+Ch%C3%A1cara+da+Rep%C3%BAblica,+Campinas+-+SP,+13033-050!3m5!1s0x94c8c88656f94a9d:0x1c6669553f7aec19!8m2!3d-22.9089115!4d-47.0945937!15sCm5VbmltYXJ0IFNob3BwaW5nIENhbXBpbmFzIEF2LiBJbXDDqXJpbyBkbyBTb2wgTmFzY2VudGUsIDM1MCAtIENow6FjYXJhIGRhIFJlcMO6YmxpY2EsIENhbXBpbmFzIC0gU1AsIDEzMDMzLTA1MFpoImZ1bmltYXJ0IHNob3BwaW5nIGNhbXBpbmFzIGF2IGltcMOpcmlvIGRvIHNvbCBuYXNjZW50ZSAzNTAgY2jDoWNhcmEgZGEgcmVww7pibGljYSBjYW1waW5hcyBzcCAxMzAzMyAwNTCSAQ9zaG9wcGluZ19jZW50ZXI",0.0,22.0,3.3,0.0,-22.9086008,-47.0944421
0,GTWR11,Prédio Corporativo,Edificio de Escritório,30-12-2017T22:00:00,28902.77,DF,Brasília,Setor de Autarquias Norte - Quadra 5 - Lote B - Brasilia / DF,https://www.google.com/maps/uv?hl=pt-BR&pb=!1s0x935a3b046fe4f29f%3A0xb95a1721af602202!3m1!7e115!4s%2Fmaps%2Fplace%2FSetor%2Bde%2BAutarquias%2BNorte%2B-%2BQuadra%2B5%2B-%2BLote%2BB%2B-%2BBrasilia%2B%252F%2BDF%2F%40-15.7843866%2C-47.8769674%2C3a%2C75y%2C104.09h%2C90t%2Fdata%3D*213m4*211e1*213m2*211sexLdpxsZV2GA4gL85SaziA*212e0*214m2*213m1*211s0x935a3b046fe4f29f%3A0xb95a1721af602202%3Fsa%3DX!5sSetor%20de%20Autarquias%20Norte%20-%20Quadra%205%20-%20Lote%20B%20-%20Brasilia%20%2F%20DF%20-%20Pesquisa%20Google!15sCAQ&imagekey=!1e2!2sexLdpxsZV2GA4gL85SaziA&sa=X&ved=2ahUKEwj_z8mcxIHoAhXzDrkGHahvCbYQpx8wCnoECBcQCw,100.0,0.0,0.0,33.33,,
1,GTWR11,Prédio Corporativo,Edificio de Escritório,30-12-2017T22:00:00,31348.0,DF,Brasília,Setor de Autarquias Norte - Quadra 5 - Lote B - Brasilia / DF,https://www.google.com/maps/uv?hl=pt-BR&pb=!1s0x935a3b046fe4f29f%3A0xb95a1721af602202!3m1!7e115!4s%2Fmaps%2Fplace%2FSetor%2Bde%2BAutarquias%2BNorte%2B-%2BQuadra%2B5%2B-%2BLote%2BB%2B-%2BBrasilia%2B%252F%2BDF%2F%40-15.7843866%2C-47.8769674%2C3a%2C75y%2C104.09h%2C90t%2Fdata%3D*213m4*211e1*213m2*211sexLdpxsZV2GA4gL85SaziA*212e0*214m2*213m1*211s0x935a3b046fe4f29f%3A0xb95a1721af602202%3Fsa%3DX!5sSetor%20de%20Autarquias%20Norte%20-%20Quadra%205%20-%20Lote%20B%20-%20Brasilia%20%2F%20DF%20-%20Pesquisa%20Google!15sCAQ&imagekey=!1e2!2sexLdpxsZV2GA4gL85SaziA&sa=X&ved=2ahUKEwj_z8mcxIHoAhXzDrkGHahvCbYQpx8wCnoECBcQCw,100.0,0.0,0.0,33.33,,
2,GTWR11,Prédio Corporativo,Edificio de Escritório,29-06-2019T21:00:00,28902.57,DF,Brasília,Setor de Autarquias Norte - Quadra 5 - Lote B - Brasilia / DF,https://www.google.com/maps/uv?hl=pt-BR&pb=!1s0x935a3b046fe4f29f%3A0xb95a1721af602202!3m1!7e115!4s%2Fmaps%2Fplace%2FSetor%2Bde%2BAutarquias%2BNorte%2B-%2BQuadra%2B5%2B-%2BLote%2BB%2B-%2BBrasilia%2B%252F%2BDF%2F%40-15.7843866%2C-47.8769674%2C3a%2C75y%2C104.09h%2C90t%2Fdata%3D*213m4*211e1*213m2*211sexLdpxsZV2GA4gL85SaziA*212e0*214m2*213m1*211s0x935a3b046fe4f29f%3A0xb95a1721af602202%3Fsa%3DX!5sSetor%20de%20Autarquias%20Norte%20-%20Quadra%205%20-%20Lote%20B%20-%20Brasilia%20%2F%20DF%20-%20Pesquisa%20Google!15sCAQ&imagekey=!1e2!2sexLdpxsZV2GA4gL85SaziA&sa=X&ved=2ahUKEwj_z8mcxIHoAhXzDrkGHahvCbYQpx8wCnoECBcQCw,100.0,0.0,0.0,33.35,,
0,HAAA11,Prédio Corporativo,Edifício Thera Corporate,06-07-2021T21:00:00,10586.0,SP,São Paulo,"Av. Engenheiro Luis Carlos Berrini, nº 105","https://www.google.com/maps/place/Av.+Engenheiro+Lu%C3%ADs+Carlos+Berrini,+105+-+Cidade+Mon%C3%A7%C3%B5es,+S%C3%A3o+Paulo+-+SP,+04571-010/@-23.5987495,-46.6907687,3a,90y,104.23h,118.2t/data=!3m6!1e1!3m4!1sO-t96cS9p2qfzol6Xqg6IQ!2e0!7i16384!8i8192!4m5!3m4!1s0x94ce5734fdf62e21:0xbd78dea7464d6dce!8m2!3d-23.5988754!4d-46.6902931",100.0,17.42,0.0,42.56,-23.5987495,-46.6907687
1,HAAA11,Laje Corporativa,Edifício WT Morumbi,,11761.45,SP,São Paulo,"Avenida das Nações Unidas, nº 14.261","https://www.google.com/maps/place/WT+Morumbi/@-23.623596,-46.7016106,3a,89.3y,90t/data=!3m8!1e2!3m6!1sAF1QipMY-tTsEsEXHULgCdoFRK9bHTiM0xsIEyTk8Np2!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMY-tTsEsEXHULgCdoFRK9bHTiM0xsIEyTk8Np2%3Dw129-h86-k-no!7i663!8i442!4m5!3m4!1s0x94ce50db98988db5:0x5ea04129b0b2ddfc!8m2!3d-23.6236571!4d-46.702392",0.0,16.48,0.0,53.44,-23.623596,-46.7016106
0,HBRH11,Prédio Corporativo,Barra Private,30-12-2021T21:00:00,6706.0,RJ,Rio de Janeiro,"Avenida Armando Lombardi, 400","https://www.google.com/maps/@-23.0065801,-43.3097099,3a,51.7y,30.88h,99.26t/data=!3m6!1e1!3m4!1sl4zDZP-C_dF3sJdHRA_5qw!2e0!7i16384!8i8192",100.0,14.0,0.0,0.0,-23.0065801,-43.3097099
1,HBRH11,Laje Corporativa,Condomínio Helbor Trilogy Home & Offices,,0.0,SP,São Bernardo do Campo,Avenida Pereira Barreto  nº 1479,"https://www.google.com/maps/place/Av.+Pereira+Barreto,+1479+-+Baeta+Neves,+S%C3%A3o+Bernardo+do+Campo+-+SP,+09751-000/@-23.6856482,-46.5475934,3a,75y,276.86h,90t/data=!3m6!1e1!3m4!1sWsXEaRCDTophQieZefXyGA!2e0!7i16384!8i8192!4m5!3m4!1s0x94ce4249281459f5:0x1162d0deb3b1ca8a!8m2!3d-23.6855646!4d-46.5483527",0.0,0.0,0.0,0.0,-23.6856482,-46.5475934
2,HBRH11,Laje Corporativa,"Neolink Office, Mal & Stay",,0.0,RJ,Rio de Janeiro,"Av. Ayrton Senna, 2.500",https://www.google.com/maps/uv?hl=pt-BR&pb=!1s0x9bda33c3f12739%3A0x73ee0079383db4d0!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipNKPYfFr2Dc3UgBRVpVQwqdiMVdVTrd_tEeTlyA%3Dw284-h160-k-no!5sAv.%20Ayrton%20Senna%2C%202.500%2C%20Barra%20da%20Tijuca%2C%20na%20Cidade%20do%20Rio%20de%20Janeiro%2FRJ%20-%20Pesquisa%20Google!15sCgIgAQ&imagekey=!1e10!2sAF1QipNKPYfFr2Dc3UgBRVpVQwqdiMVdVTrd_tEeTlyA&sa=X&ved=2ahUKEwi5p-rQzYvqAhVRA9QKHfuYAf8QoiowCnoECBMQBg,0.0,0.0,0.0,0.0,,
3,HBRH11,Laje Corporativa,One Eleven,,0.0,SP,São Paulo,"Rua Pequetita, 111,  Cidade de São Paulo/SP","https://www.google.com/maps/place/Rua+Pequetita,+111,+Cidade+de+S%C3%A3o+Paulo%2FSP/@-23.5920707,-46.6852441,3a,75y,151.31h,90t/data=!3m4!1e1!3m2!1srOhFz0wbVQojDJnwNr25SQ!2e0!4m2!3m1!1s0x94ce57467938e36d:0x3f95b7ce9ca78b42?sa=X&ved=2ahUKEwjA8pr5zYvqAhX0GLkGHQ8oBxoQxB0wAHoECAsQAg",0.0,0.0,0.0,0.0,-23.5920707,-46.6852441
4,HBRH11,Laje Corporativa,The Cittyplex Osasco,,0.0,SP,Osasco,"Av. Domingos Odália Filho, 301","https://www.google.com/maps/place/Av.+Domingos+Od%C3%A1lia+Filho,+301,+Cidade+de+Osasco%2FSP/@-23.5330177,-46.7724843,3a,75y,29.4h,90t/data=!3m4!1e1!3m2!1sf61vvunvBQKtVx5Bggpi6g!2e0!4m2!3m1!1s0x94ceff114bd78ea7:0x63c176126b17405?sa=X&ved=2ahUKEwixsLWezYvqAhWmH7kGHSElAfsQxB0wAHoECAsQAg",0.0,0.0,0.0,0.0,-23.5330177,-46.7724843
0,HGBS11,Shopping Tradicional,Franca Shopping,30-12-2020T21:00:00,18651.32,SP,Franca,"Avenida Rio Negro, 1.100","https://www.google.com/maps/search/Av.+Rio+Negro,+1.100,+Franca+-+SP/@-20.5472336,-47.4209665,16z/data=!3m1!4b1",0.0,0.78,4.73,0.06,-20.5472336,-47.4209665
1,HGBS11,Shopping Tradicional,Goiabeiras Shopping,,26292.0,MT,Cuiabá,"Av. José Monteiro Figueiredo, 500 - Duque de Caxias, Cuiabá - MT","https://www.google.com/maps/place/Av.+Jose+Monteiro+de+Figueiredo,+500+-+Duque+de+Caxias,+Cuiab%C3%A1+-+MT,+78043-305/@-15.5878156,-56.1115479,3a,75y,281.1h,96.37t/data=!3m6!1e1!3m4!1s2W-PpMUnAF2pV9cja0jxPw!2e0!7i13312!8i6656!4m5!3m4!1s0x939db186c577bbab:0xa0df365627fd66e1!8m2!3d-15.5880588!4d-56.111762",0.0,24.94,32.64,0.0,-15.5878156,-56.1115479
2,HGBS11,Shopping Tradicional,I Fashion Outlet,,20441.0,RS,Novo Hamburgo,"BR-116, 236",https://www.google.com/maps/uv?hl=pt-BR&pb=!1s0x9519437961298b09%3A0x7be622d9c6918b96!3m1!7e115!4s%2Fmaps%2Fplace%2FBR%2B116%2BKM%2B236%2Bnovo%2Bhamburgo%2F%40-29.6641646%2C-51.1414159%2C3a%2C75y%2C248.95h%2C90t%2Fdata%3D*213m4*211e1*213m2*211sPXQwCbA8Isej2YKL-qHyjQ*212e0*214m2*213m1*211s0x9519437961298b09%3A0x7be622d9c6918b96%3Fsa%3DX!5sBR%20116%20KM%20236%20novo%20hamburgo%20-%20Pesquisa%20Google!15sCAQ&imagekey=!1e2!2sPXQwCbA8Isej2YKL-qHyjQ&sa=X&ved=2ahUKEwj2iNycvKHmAhUBIrkGHV41AgAQpx8wCnoECA0QCw,0.0,1.68,2.3,5.53,-29.6637634,-51.1428739
3,HGBS11,Shopping Tradicional,Mooca Plaza Shopping,,42800.0,SP,São Paulo,"R Cap. Pacheco e Chaves, 313","https://www.google.com/maps/@-23.580223,-46.595777,3a,75y,70.3h,98.06t/data=!3m6!1e1!3m4!1sEzZaniDdu10eWF80IK8GKA!2e0!7i13312!8i6656",0.0,1.99,-1.46,9.48,-23.580223,-46.595777
4,HGBS11,Shopping Tradicional,Santana Parque Shopping,,26500.0,SP,São Paulo,"Rua Conselheiro Moreira de Barros, 2.780","https://maps.google.com.br/maps?q=Rua+Conselheiro+Moreira+de+Barros,+2.780&ie=UTF8&ll=-23.48346,-46.645417&spn=0.005343,0.010568&sll=-23.483319,-46.645634&layer=c&cbp=13,356.5,,0,0.46&cbll=-23.483403,-46.645487&hnear=R.+Conselheiro+Moreira+de+Barros,+2780,+S%C3%A3o+Paulo,+02430-001&t=m&z=17&panoid=L9yAg0pkVfnDDokhbMK6ZA",15.0,4.98,3.65,2.36,,
5,HGBS11,Shopping Tradicional,São Bernardo Plaza Shopping,,44391.0,SP,São Bernardo do Campo,"Av. Rotary, 624",google.com/maps/uv?hl=pt-BR&pb=!1s0x94ce4197050001d9%3A0x394857fc3eb531f!3m1!7e115!4s%2Fmaps%2Fplace%2FS%25C3%25A3o%2BBernardo%2BPlaza%2F%40-23.7223557%2C-46.5431199%2C3a%2C75y%2C184.54h%2C90t%2Fdata%3D*213m4*211e1*213m2*211siAVEqAhl0Pda8L_pohiznQ*212e0*214m2*213m1*211s0x94ce4197050001d9%3A0x394857fc3eb531f%3Fsa%3DX!5sSão%20Bernardo%20Plaza%20-%20Pesquisa%20Google!15sCAQ&imagekey=!1e2!2siAVEqAhl0Pda8L_pohiznQ&sa=X&ved=2ahUKEwjvysqYu6HmAhUcHrkGHes0D0UQpx8wC3oECAwQCw,0.0,3.4,5.01,9.3,-23.7232218,-46.543195
6,HGBS11,Shopping Tradicional,Shopping Center Penha,,29722.0,SP,São Paulo,"R Dr. João Ribeiro, 304",https://www.google.com/maps/uv?hl=pt-BR&pb=!1s0x94ce5e511b5109d5%3A0x8a893c5bb85f67d!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPgxEkYa-IdqYfs5hiV-gDE8snMnDwWc8PWa_EB%3Dw235-h160-k-no!5sshopping%20center%20penha%20-%20Pesquisa%20Google!15sCAQ&imagekey=!1e10!2sAF1QipPgxEkYa-IdqYfs5hiV-gDE8snMnDwWc8PWa_EB&sa=X&ved=2ahUKEwjq17S3taHmAhWdJLkGHaUQBlsQoiowC3oECAoQBg,0.0,4.68,6.01,11.99,-23.5251244,-46.5468072
7,HGBS11,Shopping Tradicional,Shopping Praça da Moça,,29784.0,SP,Diadema,"Rua Manoel da Nobrega, 712",https://www.google.com/maps/uv?hl=pt-BR&pb=!1s0x94ce44fa17b4e811%3A0x6bc334d61f455895!3m1!7e115!4s%2Fmaps%2Fplace%2FShopping%2BPra%25C3%25A7a%2BDa%2BMo%25C3%25A7a%2F%40-23.6916697%2C-46.6237355%2C3a%2C75y%2C80.32h%2C90t%2Fdata%3D*213m4*211e1*213m2*211se_Hts3EWlp5xdHoqkRZFqg*212e0*214m2*213m1*211s0x94ce44fa17b4e811%3A0x6bc334d61f455895%3Fsa%3DX!5sShopping%20Pra%C3%A7a%20Da%20Mo%C3%A7a%20-%20Pesquisa%20Google!15sCAQ&imagekey=!1e2!2se_Hts3EWlp5xdHoqkRZFqg&sa=X&ved=2ahUKEwjdtKGu3LrmAhVuLLkGHVLPDjAQpx8wC3oECAwQCw,0.0,1.15,3.31,4.42,-23.6916005,-46.6233279
8,HGBS11,Shopping Tradicional,Shopping Villa,,27215.0,SP,São Paulo,"Avenida das Nações Unidas, 4777","https://maps.google.com.br/maps?q=shopping+villa-lobos&ie=UTF8&ll=-23.553917,-46.722107&spn=0.276638,0.528374&safe=off&hq=shopping+villa-lobos&hnear=Barueri+-+S%C3%A3o+Paulo&t=m&z=12&layer=c&cbll=-23.552088,-46.72208&panoid=JNn9ueY0IJCw8HDhORwI7g&cbp=12,4.57,,0,-0.49",0.0,2.11,4.28,6.57,-23.5919574,-46.6915841
9,HGBS11,Shopping Tradicional,Suzano Shopping,,24038.84,SP,Suzano,"Rua Sete de Setembro, 555","https://www.google.com/maps/place/rua+sete+de+setembro+555+suzano/@-23.5421313,-46.3178089,3a,75y,223.95h,90t/data=!3m4!1e1!3m2!1szKuNfCqqErvwbkYCQjBHeQ!2e0!4m2!3m1!1s0x94ce7a64b4c5cf5d:0x5374196a8fcac35f?sa=X&ved=2ahUKEwign-Dr9ZrpAhUCWq0KHZh4B4QQxB0wAHoECAsQAg",0.0,2.51,2.91,2.44,-23.5421313,-46.3178089
10,HGBS11,Shopping Tradicional,Tivoli Shopping,,24305.0,SP,Santa Bárbara D'Oeste,"Av. Santa Barbara, 777",https://www.google.com/maps/uv?hl=pt-BR&pb=!1s0x94c89bf7295a1f23%3A0xb590622e17c33008!3m1!7e115!4shttps%3A%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPttJpc_dSo6WBkpuREb4XEiqDhUN0ieU503Yx5%3Dw284-h160-k-no!5sTivoli%20Shopping%20-%20Pesquisa%20Google!15sCAQ&imagekey=!1e10!2sAF1QipPttJpc_dSo6WBkpuREb4XEiqDhUN0ieU503Yx5&sa=X&ved=2ahUKEwiuzeeTt6HmAhX9GLkGHU2aDWUQoiowC3oECAwQBg,0.0,0.96,1.53,6.48,-22.7484219,-47.3672709
11,HGBS11,Shopping Tradicional,West Plaza,,36901.19,SP,São Paulo,"Avenida Francisco Matarazzo, S/Nº","https://maps.google.com.br/maps?q=Avenida+Francisco+Matarazzo,+S%2FN%C2%BA&hl=pt-BR&ie=UTF8&ll=-23.526163,-46.674568&spn=0.356966,0.676346&hq=Avenida+Francisco+Matarazzo,+S%2FN%C2%BA&hnear=Barueri+-+S%C3%A3o+Paulo&t=h&z=11&layer=c&cbll=-23.526163,-46.674568&panoid=L-t7STLPsgOrpjvMVwy28A&cbp=12,160.31,,0,-8.86",0.0,11.62,16.79,3.36,-23.5268109,-46.6731386
0,HGLG11,Centro Logístico,Betim,27-08-2020T21:00:00,62587.0,MG,Betim,"Avenida Parque B, 347","https://www.google.com/maps/place/Avenida+Parque+B,+347+-+Aroeiras/@-19.9802331,-44.2617415,3a,75y,26.4h,90t/data=!3m7!1e1!3m5!1sSpkqmYuXe6yfOVRwueIFhA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DSpkqmYuXe6yfOVRwueIFhA%26cb_client%3Dsearch.gws-prod.gps%26w%3D360%26h%3D120%26yaw%3D26.396145%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656!4m5!3m4!1s0xa6db38b6e0daf9:0xf308b6839c7a01f7!8m2!3d-19.9800917!4d-44.2616862",100.0,0.0,0.0,9.79,-19.9802331,-44.2617415
1,HGLG11,Outros,Brascabos Rio Claro,,11491.0,SP,Rio Claro,"Avenida Brasil, 3.464",https://www.google.com/maps/uv?hl=pt-BR&pb=!1s0x94c7db904dc2d7bf%3A0x7fdec60ce69f314d!3m1!7e115!4s%2Fmaps%2Fplace%2FBrascabos%2BRio%2BClaro%2F%40-22.361282%2C-47.5517719%2C3a%2C75y%2C162.97h%2C90t%2Fdata%3D*213m4*211e1*213m2*211skDdF2q24TgC5SC5vwxhpRQ*212e0*214m2*213m1*211s0x94c7db904dc2d7bf%3A0x7fdec60ce69f314d%3Fsa%3DX!5sBrascabos%20Rio%20Claro%20-%20Pesquisa%20Google!15sCAQ&imagekey=!1e10!2sAF1QipPzsZHTLl9sbPHA89mHHPg_Oxdx_mXwfpIcY9cb&sa=X&ved=2ahUKEwj88-GgzrDmAhXKH7kGHQiADMoQpx8wDnoECA0QCw,0.0,0.0,0.0,0.71,,
2,HGLG11,Outros,Condomínio SJC,,69466.0,AC,,,,0.0,38.55,0.0,3.17,-9.0237964,-70.8119953
3,HGLG11,Galpão,CONE G06,20-10-2020T21:00:00,21550.0,PE,Cabo de Santo Agostinho,"Rodovia BR 101, 5225","https://www.google.com/maps/place/Rod.+Br-101+Sul,+5225+-+Distrito+Industrial+Diper,+Cabo+de+Santo+Agostinho+-+PE,+54503-900/@-8.260078,-35.0172997,3a,75y,135.44h,71.98t/data=!3m7!1e1!3m5!1saHYJ7kJ8VdPnSDjNam0OiA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DaHYJ7kJ8VdPnSDjNam0OiA%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D16.276854%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656!4m5!3m4!1s0x7aae53df17999f3:0x11b035b8e4b1bde4!8m2!3d-8.2599665!4d-35.0172856",73.0,9.09,0.0,1.39,-8.260078,-35.0172997
